_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Call ID,Event,Method,Sub-Event,Value,State,Reason,Imsreason,Alpha Tag,NR_ARFCN,sim_state,asulevel,csiCqiTableIndex,parametersUseForLevel,csiCqiReport,NR5G_RSRP,Serving PLMN,NR_BAND,csiRsrp,mAdditionalPlmns,csiRsrq,NR5G_SINR,nci,rsrq,tac,NR_PCI,latitude,longitude,number,result,pendingMo,rng,fg,bg,oldState,newState,cause,audioDirection,playRingback,network,override,HPLMN,NW sel mode,Service,MM5G,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NR_CDRX,NETWORK,FINAL IMEI Certi,SIP_v,CSEQ,setCallRadioTech,audioQuality,codecChanged,contentType,handle,domain,token,messageRef,PhoneId,format,message_class,mno,sendResult,errorClass,errorCode
6552cd1c3930569f45b93034,Logcat-AirplaneModeTests-voiceCall-1-REFERENCE-ZY22H85665--11042023084220_ExecID-1823653_IterID-13.txt,1,2,3,4,5,6,7,8,9,2023-11-04T20:42:14.290Z,NetworkController,,NetworkController.MobileSignalController(1),NetworkController.MobileSignalController(1): 	to:, 	to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,NR_NSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0a5,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:00.063Z,ModemServiceMode,,,,,0 0 12 196 129870,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0a6,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:00.064Z,ModemServiceMode,,,,,,,,,,129870,,,,,,-113,313-340,n71,,,,8.2,,,,250,,,,,,,,,,,,,,,,,Auto,available,REGISTERED,-16,CONNECTED,1,0.00,0.00,5 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0a7,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:01.583Z,ModemServiceMode,,,,,0 0 12 196 129870,,,,,129870,1,,,,,-113,313-340,n71,,,,6.7,,,,250,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-16,IDLE,1,0.00,0.00,5 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0a8,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:01.584Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0a9,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:03.099Z,ModemServiceMode,,,,,0 0 12 196 129870,,,,,129870,1,,,,,-113,313-340,n71,,,,7.5,,,,250,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-17,IDLE,1,0.00,0.00,5 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0aa,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:03.100Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ab,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.095Z,Telecom,261,Event: RecordEntry ,Event: RecordEntry TC@261: CREATED, CREATED,,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ac,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.112Z,Telecom,261,Event: RecordEntry ,Event: RecordEntry TC@261: SET_CONNECTING, SET_CONNECTING,UserHandle{0},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ad,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.126Z,Telecom,261,InCallController,InCallController: onCallAdded, onCallAdded,tel:**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ae,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.234Z,Telecom,261,Event: RecordEntry ,Event: RecordEntry TC@261: START_CONNECTION, START_CONNECTION,**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0af,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.435Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b0,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.436Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b1,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.438Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b2,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.440Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b3,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.442Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b4,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.443Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,CONNECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b5,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.444Z,Telecom,261,Event: RecordEntry ,Event: RecordEntry TC@261: SET_DIALING, SET_DIALING,,successful outgoing call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b6,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.446Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b7,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.452Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b8,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.454Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0b9,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.458Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ba,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.485Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0bb,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.494Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0bc,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:10.987Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0bd,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:10.990Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0be,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:10.994Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0bf,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:11.000Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c0,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.157Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c1,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.160Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c2,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.163Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c3,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.166Z,Telecom,261,Event: RecordEntry ,Event: RecordEntry TC@261: START_RINGBACK, START_RINGBACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c4,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.167Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c5,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.178Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c6,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.179Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c7,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.180Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c8,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.182Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0c9,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:18.510Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ca,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:18.515Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0cb,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:18.522Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0cc,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:18.533Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0cd,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:19.928Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0ce,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:19.934Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0cf,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:19.937Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0d0,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:19.943Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0d1,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:19.952Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0d2,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.742Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd33d5b3f60a71d1b0d3,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.762Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d4,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.772Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d5,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.777Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d6,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.780Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d7,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.782Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d8,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.785Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0d9,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.790Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0da,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:26.793Z,Telecom,261,InCallController,InCallController: Sending updateCall , Sending updateCall ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0db,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:05.591Z,SIPMSG,,UE to Network,INVITE,INVITE,sip:xxxxxxxxxxxxxxx;phone-context=ims.mnc340.mcc313.3gppnetwork.org@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0dc,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:10.959Z,SIPMSG,,Network to UE,INVITE, 100 Trying,,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0dd,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.100Z,SIPMSG,,Network to UE,INVITE, 180 Ringing,,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0de,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:16.119Z,SIPMSG,,UE to Network,PRACK,PRACK,sip:lucentNGFS-001687@xxx.xxx.xxx.xxx:6000;x-skey=0000305746f9001c0003;x-afi=1;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQEFDRUxCNhkTVBgiMXN0dCVqPToveS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0df,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:17.426Z,SIPMSG,,Network to UE,PRACK, 200 OK,,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd34d5b3f60a71d1b0e0,Logcat-Basic_Tests-VoiceCall_Basic-1-DUT-R5CT92WRW8D--10092023042528.txt,1,2,3,4,5,6,7,8,9,2023-10-09T18:25:18.425Z,SIPMSG,,Network to UE,INVITE, 183 Session Progress,,OUTGOING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
