_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Value,HPLMN,sim_state,Serving PLMN,NW sel mode,Service,MM5G,NR5G_RSRP,NR5G_SINR,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_ARFCN,NR_PCI,NR_BAND,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NETWORK,FINAL IMEI Certi,NR_CDRX,Call ID,Event,Method,Sub-Event,State,Reason,Imsreason,SIP_v,CSEQ,contentType,handle,latitude,longitude
654c44a010082199552ae26e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:32.341Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae26f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:32.345Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae270,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:32.350Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae271,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.031Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae272,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.035Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae273,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.038Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae274,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.041Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae275,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.045Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae276,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.095Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae277,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.108Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c44a010082199552ae278,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.113Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae279,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.117Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.120Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.122Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.125Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.129Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.131Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae27f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.341Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae280,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.352Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,ACTIVE,,,,,,,,
654c44a010082199552ae281,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.355Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,Event: RecordEntry ,Event: RecordEntry TC@840: SET_DISCONNECTED, SET_DISCONNECTED,,"210, NORMAL","510 CODE_USER_TERMINATED_BY_REMOTE, 210, null",,,,,,
654c44a010082199552ae282,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.373Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c44a010082199552ae283,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.394Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c44a010082199552ae284,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.397Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,840,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c44a010082199552ae285,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.424Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,840,Event: RecordEntry ,Event: RecordEntry TC@840: DESTROYED, DESTROYED,,,,,,,,,
654c44a010082199552ae286,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:19.567Z,SIPMSG,sip:xxxxxxxxxxxxxxx;phone-context=ims.mnc340.mcc313.3gppnetwork.org@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,INVITE,INVITE,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae287,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:21.992Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 100 Trying,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae288,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:27.145Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 180 Ringing,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae289,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:27.165Z,SIPMSG,sip:lucentNGFS-196367@xxx.xxx.xxx.xxx:6000;x-skey=0000670e4cf3001c0002;x-afi=4;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhEQEJCNhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,2,,,,
654c44a010082199552ae28a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:27.262Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,2,,,,
654c44a010082199552ae28b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:32.266Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 183 Session Progress,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae28c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:32.284Z,SIPMSG,sip:lucentNGFS-196367@xxx.xxx.xxx.xxx:6000;x-skey=0000670e4cf3001c0002;x-afi=4;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhEQEJCNhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,3,,,,
654c44a010082199552ae28d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.003Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,3,,,,
654c44a010082199552ae28e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.010Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 200 OK,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae28f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:33.021Z,SIPMSG,sip:lucentNGFS-196367@xxx.xxx.xxx.xxx:6000;x-skey=0000670e4cf3001c0002;x-afi=4;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhEQEJCNhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae290,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:34.856Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 200 OK,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae291,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:34.870Z,SIPMSG,sip:lucentNGFS-196367@xxx.xxx.xxx.xxx:6000;x-skey=0000670e4cf3001c0002;x-afi=4;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhEQEJCNhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae292,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.223Z,SIPMSG,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:7400 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,BYE,BYE,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae293,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.242Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,BYE, 200 OK,OUTGOING,,,2.0,1,,,,
654c44a010082199552ae294,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.296Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] onCallTerminated ,onCallTerminated ,,510,,,,,,,
654c44a010082199552ae295,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.296Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c44a010082199552ae296,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.301Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c44a010082199552ae297,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CTA2LDK7V--11082023025611_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:41.307Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c44b49b0531f52cc52632,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:55.698Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-88,24.0,-11,CONNECTED,--,401050,885,n70,--,--,25 MHz,--,--,--,UNBLOCK,PASS,,,,,,,,,,,,,,
654c44b49b0531f52cc52633,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:57.219Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52634,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:57.220Z,ModemServiceMode,,,,,,,,,24.5,-11,CONNECTED,3,401050,885,n70,--,--,25 MHz,--,PUCCH,4 dBm,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52635,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:57.221Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c44b49b0531f52cc52636,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:58.735Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-88,24.2,-11,CONNECTED,3,401050,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52637,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:58.736Z,ModemServiceMode,,,,,,,,,,,,,,885,n70,0.00,0.00,25 MHz,--,PUCCH,4 dBm,UNBLOCK,PASS,,,,,,,,,,,,,,
654c44b49b0531f52cc52638,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:00.260Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52639,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:00.261Z,ModemServiceMode,,,,,,available,REGISTERED,-89,24.2,-11,CONNECTED,3,401050,885,n70,0.46,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc5263a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:00.262Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,4 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c44b49b0531f52cc5263b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:01.786Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-89,24.5,-11,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc5263c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:01.787Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,--,PUCCH,4 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c44b49b0531f52cc5263d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:03.310Z,ModemServiceMode,0 0 12 195 401050,313-340,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc5263e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:03.311Z,ModemServiceMode,,,,313-340,Manual,available,REGISTERED,-89,25.0,-11,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,4 dBm,,,Active,,,,,,,,,,,,,
654c44b49b0531f52cc5263f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:03.312Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c44b49b0531f52cc52640,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:04.835Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-88,16.2,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,3 dBm,,,Active,,,,,,,,,,,,,
654c44b49b0531f52cc52641,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:04.836Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c44b49b0531f52cc52642,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:06.358Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52643,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:06.359Z,ModemServiceMode,,,,,Manual,available,REGISTERED,-89,16.2,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,3 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c44b49b0531f52cc52644,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:07.884Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-89,16.2,-11,IDLE,3,401050,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52645,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:07.885Z,ModemServiceMode,,,,,,,,,,,,,,885,n70,0.00,0.00,25 MHz,--,PUCCH,3 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c44b49b0531f52cc52646,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:09.406Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c44b49b0531f52cc52647,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CT92SP5YT--11082023025622_ExecID-1842158_IterID-3772463.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:55:09.407Z,ModemServiceMode,,,,,,available,REGISTERED,-88,15.5,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,
